,age,workclass,fnlwgt,education,marital_status,relationship,sex,capital_gain,capital_loss,hour_per_week,native_country,race_Asian-Pac-Islander,race_Black,race_Other,race_White,occupation_Armed-Forces,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Priv-house-serv,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,income_class
36377,32,5,193850,5,1,5,1,15024,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36378,50,4,114871,3,1,5,1,7343,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36379,45,5,107277,2,1,5,1,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36380,42,5,116641,7,1,5,1,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36381,45,3,253174,6,1,5,1,15024,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36382,36,4,95347,1,1,5,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36383,47,5,83889,5,1,4,0,7688,0,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36384,43,3,134748,5,0,3,1,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36385,58,3,138373,4,1,5,1,7298,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36386,51,5,278289,2,1,5,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36387,37,5,163919,5,1,0,1,13766,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36388,42,5,175942,3,1,4,0,0,1977,21,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36389,36,5,54299,5,1,5,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36390,30,2,77649,5,1,5,1,7680,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36391,40,3,113333,4,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36392,34,5,348739,2,0,2,1,0,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36393,48,2,210583,6,2,1,1,25712,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36394,52,5,47870,1,1,5,1,0,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36395,29,4,167758,4,1,4,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36396,50,5,73398,1,2,2,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36397,37,2,185557,5,0,0,1,27348,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36398,63,2,132863,1,1,3,0,20269,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36399,32,5,197899,3,1,4,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36400,39,5,303202,5,1,4,0,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36401,60,2,187123,1,1,5,1,0,0,20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36402,31,4,183017,4,1,5,1,0,1945,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36403,28,5,132686,2,0,4,1,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36404,46,5,423252,6,1,4,0,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36405,42,5,172220,3,1,5,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36406,45,5,139539,3,1,5,1,0,1902,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36407,31,4,111567,5,1,5,1,0,0,69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36408,44,5,99185,1,2,4,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36409,40,6,111565,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36410,38,5,123210,1,1,4,0,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36411,52,5,192903,5,1,5,1,0,2138,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36412,35,5,183952,5,1,4,0,0,1902,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36413,45,5,368561,2,1,5,1,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36414,45,3,316205,4,1,5,1,0,0,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36415,50,5,175289,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36416,37,5,193016,3,1,3,0,7535,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36417,36,5,306624,3,1,4,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36418,48,5,124363,4,1,4,0,0,0,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36419,32,2,317675,1,1,5,1,7688,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36420,44,5,231873,1,1,5,1,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36421,44,2,42914,7,1,1,1,14449,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36422,36,5,168337,5,1,5,1,7563,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36423,58,5,189720,5,1,5,1,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36424,29,5,65272,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36425,52,3,205759,6,1,5,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36426,37,3,206576,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36427,29,5,250394,2,1,4,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36428,43,5,111897,5,1,5,1,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36429,39,5,33995,4,0,2,1,0,0,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36430,48,4,151017,4,1,5,1,0,1958,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36431,48,4,129539,5,1,5,1,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36432,52,5,123138,7,1,4,0,99999,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36433,40,5,346130,6,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36434,46,3,352615,4,1,4,0,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36435,35,5,445407,5,1,4,0,14871,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36436,54,5,110762,5,1,5,1,0,1887,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36437,43,2,191573,5,1,5,1,0,2297,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36438,52,5,110967,5,0,1,1,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36439,31,5,379798,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36440,38,5,131309,3,1,4,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36441,34,2,43406,3,0,3,0,99999,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36442,54,5,142040,1,1,0,1,4846,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36443,65,2,409401,1,5,0,0,14610,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36444,45,5,122199,4,1,5,1,0,1879,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36445,53,5,145644,2,1,5,1,7688,0,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36446,52,5,199892,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36447,47,3,149419,4,1,2,1,14731,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36448,33,4,341171,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36449,36,4,349171,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36450,41,5,145586,5,1,4,0,3103,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36451,65,5,133922,2,1,5,1,19163,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36452,44,3,172579,5,1,5,1,15024,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36453,37,5,320787,3,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36454,31,5,263561,5,1,5,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36455,46,5,212965,2,1,4,0,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36456,59,4,178307,1,1,5,1,7301,0,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36457,37,5,121255,3,1,5,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36458,41,6,377018,4,1,5,1,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36459,40,5,443165,4,1,5,1,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36460,45,6,144351,6,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36461,57,3,187495,1,1,5,1,0,0,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36462,33,5,328166,5,0,3,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36463,62,5,268884,2,1,5,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36464,47,2,240361,5,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36465,57,4,310314,4,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36466,45,5,213140,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36467,51,6,196779,2,1,4,0,0,0,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36468,23,5,41721,2,1,5,1,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36469,39,5,139012,5,1,5,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36470,48,3,218101,3,1,5,1,0,1929,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36471,46,3,54214,5,1,5,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36472,31,5,306934,5,1,5,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36473,49,5,178011,1,0,4,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36474,38,5,95321,1,0,1,1,13923,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36475,35,4,66298,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36476,45,3,216604,5,1,5,1,0,1927,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36477,43,4,57350,2,1,5,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36478,51,4,73471,7,1,5,1,4270,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36479,31,5,259424,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36480,47,5,159352,2,1,5,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36481,38,4,130646,5,1,5,1,7688,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36482,43,4,220015,2,1,5,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36483,47,5,128796,5,1,5,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36484,32,5,207201,1,1,5,1,0,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36485,52,6,120819,7,1,5,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36486,57,5,181088,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36487,50,5,189519,3,1,4,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36488,46,6,89029,5,1,4,0,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36489,51,4,99172,1,1,5,1,7298,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36490,40,5,176716,2,0,4,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36491,47,5,174842,2,1,5,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36492,29,5,160757,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36493,40,5,262356,5,1,4,0,6436,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36494,49,5,107266,1,1,5,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36495,34,5,201120,2,1,5,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36496,28,5,535745,1,1,5,1,0,89,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36497,33,5,162357,5,1,4,0,7579,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36498,39,5,139024,7,1,5,1,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36499,43,5,205865,3,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36500,55,5,186335,4,4,2,1,9847,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36501,32,4,192293,4,2,1,0,0,0,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36502,41,5,287514,3,1,5,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36503,43,5,206139,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36504,33,5,154269,1,1,5,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36505,40,5,153380,2,1,5,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36506,42,5,287762,2,1,4,0,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36507,38,5,99245,6,0,1,0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36508,49,5,260011,5,1,5,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36509,55,3,189383,1,1,5,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36510,38,4,78690,1,1,5,1,2116,0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36511,44,3,160893,5,1,5,1,99999,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36512,56,5,143676,1,1,4,0,0,0,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36513,54,5,124994,2,1,4,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36514,36,5,188217,1,1,5,1,5178,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36515,43,4,251450,4,1,5,1,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36516,49,5,283643,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36517,32,6,75792,7,1,5,1,7298,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36518,54,5,31586,4,1,5,1,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36519,49,5,511156,7,1,5,1,0,1343,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36520,51,4,117666,1,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36521,53,3,381260,4,1,5,1,15024,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36522,42,5,269490,3,1,5,1,4768,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36523,49,5,351799,5,0,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36524,30,4,321952,2,1,5,1,7298,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36525,39,5,355894,3,1,5,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36526,35,4,115782,3,1,4,0,7335,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36527,50,2,208301,3,1,4,0,0,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36528,44,5,142361,4,1,3,0,0,0,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36529,60,4,97109,5,1,5,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36530,39,3,139017,3,1,5,1,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36531,49,3,372328,3,1,3,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36532,39,3,194940,1,1,5,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36533,40,5,454910,1,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36534,38,5,374626,6,1,5,1,0,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36535,55,5,172665,2,1,5,1,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36536,39,5,113431,1,1,5,1,7298,0,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36537,41,6,293578,2,1,4,0,3204,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36538,37,5,90282,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36539,35,5,202027,5,1,5,1,7380,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36540,42,5,32044,1,1,5,1,0,0,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36541,34,4,226453,2,1,5,1,0,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36542,41,3,261159,2,1,5,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36543,39,5,83411,1,1,5,1,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36544,39,4,191229,4,1,0,0,13631,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36545,42,5,325522,3,1,5,1,7664,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36546,60,5,348620,2,1,4,0,7688,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36547,33,5,166978,3,1,4,0,0,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36548,41,5,238023,5,1,5,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36549,33,5,403537,4,0,1,1,0,0,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36550,41,5,331649,6,1,4,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36551,36,5,109297,6,3,0,1,27701,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36552,38,5,163431,2,1,4,0,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36553,61,4,139373,2,1,5,1,99999,0,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36554,48,5,183960,4,1,5,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36555,52,5,43213,4,0,2,0,0,2004,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36556,50,5,108947,1,1,5,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36557,42,5,277603,1,1,5,1,0,1902,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36558,29,5,190527,1,0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36559,32,6,220031,7,1,4,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36560,35,5,410180,2,1,1,1,0,0,53,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36561,83,3,86094,7,1,5,1,20051,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36562,34,5,108241,6,1,5,1,0,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36563,58,5,80880,1,3,2,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36564,47,5,159550,3,1,5,1,0,1892,43,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36565,45,4,140656,4,1,3,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36566,32,3,396137,3,1,4,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36567,54,5,165686,3,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36568,41,3,147162,4,1,5,1,0,1947,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36569,49,5,47928,3,1,4,0,0,1925,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36570,49,3,215933,3,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36571,42,5,307189,5,1,5,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36572,57,4,285208,6,1,5,1,0,2092,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36573,55,4,208637,5,1,3,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36574,44,5,175932,6,1,5,1,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36575,47,5,385584,3,1,5,1,7480,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36576,37,4,188069,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36577,59,5,138451,3,1,4,0,99999,0,31,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36578,71,5,108782,6,1,4,0,0,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36579,37,4,166566,2,1,4,0,7688,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36580,43,5,121252,5,1,5,1,15024,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36581,41,2,188740,1,0,4,1,0,2029,58,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36582,28,4,197930,1,0,3,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36583,47,3,166859,1,0,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36584,66,5,28929,4,1,5,1,8968,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36585,59,2,336195,6,1,5,1,0,2411,79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36586,48,5,290097,3,1,5,1,7688,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36587,50,5,88525,2,1,4,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36588,39,5,187754,6,1,4,0,15024,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36589,35,6,366194,6,1,5,1,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36590,61,3,96055,3,1,5,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36591,53,3,102408,3,1,4,0,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36592,38,4,362881,2,0,2,1,8905,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36593,39,3,111496,4,1,4,0,0,0,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36594,52,2,298215,5,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36595,52,2,174481,5,0,1,0,99999,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36596,47,5,175088,1,1,0,0,0,2277,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
